bootstraps,time,original,computed,difference
34002,1.633956408098201E10,6.691246453220373,6.692636799523227,2.0778584566788288E-4
34102,1.6387604383095007E10,6.691246453220373,6.692743161515898,2.236815376609693E-4
34202,1.6435646964456001E10,6.691246453220373,6.692787934095714,2.3037275433174467E-4
34302,1.6483688410203014E10,6.691246453220373,6.692752060699726,2.2501151166361383E-4
34402,1.6531762006917002E10,6.691246453220373,6.6928205078241145,2.352408650236088E-4
34502,1.6579867061907993E10,6.691246453220373,6.69280605170642,2.3308041288722873E-4
34602,1.6627971482466993E10,6.691246453220373,6.692854194028209,2.4027523408027307E-4
34702,1.6676013363832005E10,6.691246453220373,6.692848582561268,2.3943660603389604E-4
34802,1.6724059472078005E10,6.691246453220373,6.69283748410735,2.377779533454698E-4
34902,1.677204757895301E10,6.691246453220373,6.692921244846146,2.5029591085638233E-4
35002,1.6820051136444006E10,6.691246453220373,6.692961259801052,2.5627610530681416E-4
35102,1.6868128279224995E10,6.691246453220373,6.692987606178378,2.602135446927651E-4
35202,1.6916246225700005E10,6.691246453220373,6.692929751488291,2.5156721990230363E-4
35302,1.6964319471485998E10,6.691246453220373,6.6929716524340295,2.5782927377101053E-4
35402,1.7012407614003004E10,6.691246453220373,6.692938514034821,2.528767735992733E-4
35502,1.7060457895830015E10,6.691246453220373,6.6928678264985635,2.4231259295647933E-4
35602,1.7108486549341984E10,6.691246453220373,6.692847302731081,2.3924533670962987E-4
35702,1.7156564943385E10,6.691246453220373,6.692853234914283,2.401318954762083E-4
35802,1.720454805649902E10,6.691246453220373,6.692841102418105,2.3831870622018637E-4
35902,1.7252586890559013E10,6.691246453220373,6.692917231750849,2.4969615783203655E-4
36002,1.730065620550502E10,6.691246453220373,6.692964163142592,2.567100067570038E-4
36102,1.7348692083478985E10,6.691246453220373,6.692910811170731,2.487366086414447E-4
36202,1.7396718754665E10,6.691246453220373,6.69288631576573,2.4507579519323E-4
36302,1.744473629258699E10,6.691246453220373,6.6928656573941545,2.4198842250122224E-4
36402,1.7492806532796997E10,6.691246453220373,6.692928053627365,2.5131347630796716E-4
36502,1.754087338213197E10,6.691246453220373,6.692866460281986,2.421084132738515E-4
36602,1.7588930293405E10,6.691246453220373,6.692902007240515,2.4742087019457816E-4
36702,1.763694036024101E10,6.691246453220373,6.69290811799001,2.483341155125589E-4
36802,1.7684992041110035E10,6.691246453220373,6.692880369622921,2.441871501776973E-4
36902,1.7733074479104015E10,6.691246453220373,6.69296527513552,2.5687619297294043E-4
37002,1.778116055518102E10,6.691246453220373,6.6930012366766976,2.6225060885034254E-4
37102,1.782921988594501E10,6.691246453220373,6.692901948375299,2.4741207284774235E-4
37202,1.7877254431358997E10,6.691246453220373,6.692898314924863,2.468690573629703E-4
37302,1.792530582174502E10,6.691246453220373,6.692818043565016,2.3487258399923765E-4
37402,1.7973333101321987E10,6.691246453220373,6.6927671133219135,2.2726111079182591E-4
37502,1.8021399901241028E10,6.691246453220373,6.692770383583387,2.2774984805416397E-4
37602,1.8069461334121994E10,6.691246453220373,6.692798353218802,2.3192988171611152E-4
37702,1.811752262487399E10,6.691246453220373,6.692766548761651,2.2717673783284343E-4
37802,1.8165610813707016E10,6.691246453220373,6.6927852691306144,2.2997447799894254E-4
37902,1.8213612774206993E10,6.691246453220373,6.69284363669914,2.3869745195215285E-4
38002,1.8261674161037983E10,6.691246453220373,6.692888414892099,2.4538950750143594E-4
38102,1.8309758176838E10,6.691246453220373,6.692884977628221,2.448758118989797E-4
38202,1.8357825709219986E10,6.691246453220373,6.692892218439593,2.459579438190105E-4
38302,1.840589231414502E10,6.691246453220373,6.69283724392065,2.377420576866353E-4
38402,1.8453896222490005E10,6.691246453220373,6.69282456500111,2.358472060130818E-4
38502,1.850188418885698E10,6.691246453220373,6.692831253056977,2.3684672918325653E-4
38602,1.8549978552336998E10,6.691246453220373,6.692843855918938,2.3873021412873724E-4
38702,1.8598057148072006E10,6.691246453220373,6.692897333725015,2.4672241804031894E-4
38802,1.8646188911252E10,6.691246453220373,6.692897708498349,2.467784275352261E-4
38902,1.8694209363399006E10,6.691246453220373,6.692894356816178,2.4627752203214113E-4
39002,1.874220296494599E10,6.691246453220373,6.692856127566674,2.4056419944389656E-4
39102,1.8790301486902023E10,6.691246453220373,6.692842014434439,2.3845500613692524E-4
39202,1.8838353700217E10,6.691246453220373,6.692899282451625,2.470136532569449E-4
39302,1.8886351621190998E10,6.691246453220373,6.692860919087736,2.4128028740988083E-4
39402,1.893441296107399E10,6.691246453220373,6.6927949409609395,2.3141992323738844E-4
39502,1.8982453032467003E10,6.691246453220373,6.692776738129476,2.286995285260689E-4
39602,1.9030521462154987E10,6.691246453220373,6.692742105957283,2.2352378549594037E-4
39702,1.907855907015403E10,6.691246453220373,6.692655632340786,2.1060039116257216E-4
39802,1.912663544668199E10,6.691246453220373,6.692702931449064,2.1766919495103368E-4
39902,1.9174790595115974E10,6.691246453220373,6.692657908959823,2.1094062956991783E-4
40002,1.9222804977416004E10,6.691246453220373,6.692675748463683,2.1360672533929725E-4
40102,1.9270820220411003E10,6.691246453220373,6.692699997548776,2.1723072652686778E-4
40202,1.931888336611301E10,6.691246453220373,6.6926609843989375,2.1140025082829337E-4
40302,1.9366980861716003E10,6.691246453220373,6.692620772466312,2.0539061825734903E-4
40402,1.941497918581196E10,6.691246453220373,6.692661062859354,2.1141197665805898E-4
40502,1.946295613987098E10,6.691246453220373,6.692641169884485,2.0843899172793778E-4
40602,1.9510956609398006E10,6.691246453220373,6.692641155618423,2.08436859679416E-4
40702,1.955911590654201E10,6.691246453220373,6.692634059907302,2.073764128448084E-4
40802,1.9607192126102997E10,6.691246453220373,6.692635643181729,2.0761303160309034E-4
40902,1.9655277179164013E10,6.691246453220373,6.692633260483551,2.0725693977551024E-4
41002,1.9703316099623978E10,6.691246453220373,6.692674612757179,2.1343699515333263E-4
41102,1.9751361837159996E10,6.691246453220373,6.692697103971344,2.1679828431268343E-4
41202,1.979940048882496E10,6.691246453220373,6.69269910794016,2.1709777542092284E-4
41302,1.984742690864303E10,6.691246453220373,6.692670202269353,2.1277785221838653E-4
41402,1.9895522193461006E10,6.691246453220373,6.692623196653553,2.0575291058331786E-4
41502,1.994356573695996E10,6.691246453220373,6.692660897196723,2.113872185457511E-4
41602,1.999163065212598E10,6.691246453220373,6.692655485612623,2.105784627873466E-4
41702,2.003966030799702E10,6.691246453220373,6.692619098099407,2.0514038582062946E-4
41802,2.008766221002401E10,6.691246453220373,6.692567879638991,1.97485838827916E-4
41902,2.0135727969373997E10,6.691246453220373,6.692558328251128,1.9605839359323319E-4
42002,2.0183806880232983E10,6.691246453220373,6.692562707337886,1.9671284367046686E-4
42102,2.023184910714601E10,6.691246453220373,6.692569399145921,1.9771292759839876E-4
42202,2.0279932416768982E10,6.691246453220373,6.692574144222773,1.9842207452410473E-4
42302,2.032798234160004E10,6.691246453220373,6.69253880335681,1.9314041792848415E-4
42402,2.0376027726109966E10,6.691246453220373,6.692536370245358,1.9277679188827148E-4
42502,2.0424148297157997E10,6.691246453220373,6.692539988052402,1.9331746948377922E-4
42602,2.047216399162499E10,6.691246453220373,6.692450621132075,1.799616738257063E-4
42702,2.0520181224482025E10,6.691246453220373,6.692466607691029,1.8235084885695447E-4
42802,2.056826005350899E10,6.691246453220373,6.692508221555682,1.885699987484826E-4
42902,2.0616212194359997E10,6.691246453220373,6.692504445130677,1.8800561585928567E-4
43002,2.0664239302207005E10,6.691246453220373,6.69248574578618,1.8521101777841076E-4
43102,2.071224728694501E10,6.691246453220373,6.692505669739795,1.8818863245068947E-4
43202,2.0760349222695007E10,6.691246453220373,6.692479067943018,1.842130208866984E-4
43302,2.0808509861842976E10,6.691246453220373,6.692473717926919,1.8341346640369065E-4
43402,2.085653772705002E10,6.691246453220373,6.692506405068418,1.882985265680294E-4
43502,2.0904635392884968E10,6.691246453220373,6.692484487052269,1.8502290127131742E-4
43602,2.0952679931414024E10,6.691246453220373,6.692482280248407,1.8469309667097235E-4
43702,2.1000671451443E10,6.691246453220373,6.692498116719083,1.8705984116123607E-4
43802,2.104869819275098E10,6.691246453220373,6.692498429115822,1.8710652853718072E-4
43902,2.1096707186293022E10,6.691246453220373,6.692494562119113,1.865286097987725E-4
44002,2.114474633776398E10,6.691246453220373,6.692497358393702,1.8694651020168205E-4
44102,2.1192849785134018E10,6.691246453220373,6.692508963555127,1.8868088981342616E-4
44202,2.1240962608506977E10,6.691246453220373,6.692504752838024,1.8805160241048408E-4
44302,2.1289112586558044E10,6.691246453220373,6.692525540347416,1.911582746183275E-4
44402,2.1337129986182003E10,6.691246453220373,6.69250730698565,1.8843331718421127E-4
44502,2.1385122263575993E10,6.691246453220373,6.692483116247658,1.8481803591166587E-4
44602,2.1433147228482998E10,6.691246453220373,6.692492848652119,1.862725338933268E-4
44702,2.1481150931802013E10,6.691246453220373,6.692509381071514,1.8874328721422675E-4
44802,2.1529236454238983E10,6.691246453220373,6.69247996541651,1.8434714739036883E-4
44902,2.157728507058901E10,6.691246453220373,6.692455467075313,1.806858951307447E-4
45002,2.162539910472501E10,6.691246453220373,6.692450993994643,1.8001739775860625E-4
45102,2.167351265888498E10,6.691246453220373,6.69243601767753,1.7777920234653E-4
45202,2.172155726724795E10,6.691246453220373,6.692486166689759,1.8527392139160148E-4
45302,2.176961321419001E10,6.691246453220373,6.692518342854266,1.9008261656251814E-4
45402,2.181763698958201E10,6.691246453220373,6.692524080543066,1.90940108337875E-4
45502,2.1865629222287975E10,6.691246453220373,6.692472926415659,1.832951758481681E-4
45602,2.191365657710303E10,6.691246453220373,6.692475101093554,1.8362017925520956E-4
45702,2.1961757134496998E10,6.691246453220373,6.692455624954239,1.8070948997619488E-4
45802,2.200979819196197E10,6.691246453220373,6.69244161193768,1.7861525885535157E-4
45902,2.2057861434063988E10,6.691246453220373,6.692398778177789,1.7221379685713326E-4
46002,2.210590199541302E10,6.691246453220373,6.692451014245206,1.8002042418472072E-4
46102,2.215395457442902E10,6.691246453220373,6.69245540622816,1.8067680158539122E-4
46202,2.220204147662301E10,6.691246453220373,6.6924160663677235,1.7479749931908911E-4
46302,2.2250076226234974E10,6.691246453220373,6.692464508433036,1.8203711687786754E-4
46402,2.2298174229759975E10,6.691246453220373,6.6924848385655995,1.8507543458224846E-4
46502,2.2346240817936996E10,6.691246453220373,6.692482875491054,1.8478205508123773E-4
46602,2.239428695221298E10,6.691246453220373,6.692485127397114,1.8511860015928713E-4
46702,2.2442319185640995E10,6.691246453220373,6.692429465244671,1.7679994789741995E-4
46802,2.2490334338451973E10,6.691246453220373,6.692438841303787,1.7820119042843757E-4
46902,2.2538386898217983E10,6.691246453220373,6.692430852149859,1.7700721947196496E-4
47002,2.258644212608501E10,6.691246453220373,6.692420641011148,1.7548117514196328E-4
47102,2.263443586589895E10,6.691246453220373,6.692410792930049,1.7400938940399945E-4
47202,2.2682488059972023E10,6.691246453220373,6.692399904060638,1.72382058907716E-4
47302,2.2730550936062004E10,6.691246453220373,6.692418877103317,1.752175609045136E-4
47402,2.2778608500487003E10,6.691246453220373,6.692393928998333,1.714890919028001E-4
47502,2.2826691686363007E10,6.691246453220373,6.692379393145822,1.6931672347897787E-4
47602,2.2874801629275017E10,6.691246453220373,6.692376311416936,1.688561622206465E-4
47702,2.2922864757073006E10,6.691246453220373,6.692332533533214,1.6231360187279192E-4
47802,2.2970922250554996E10,6.691246453220373,6.692327781257342,1.6160337906083707E-4
47902,2.3018941669920994E10,6.691246453220373,6.69230118120096,1.576280275970392E-4
48002,2.3067012525268997E10,6.691246453220373,6.6923067061727455,1.5845372903016962E-4
48102,2.311502491019399E10,6.691246453220373,6.692250219138261,1.500117989832813E-4
48202,2.3163094128467E10,6.691246453220373,6.692242340576508,1.488343559151928E-4
48302,2.3211150711842014E10,6.691246453220373,6.692273964224466,1.5356047804791396E-4
48402,2.3259230474455997E10,6.691246453220373,6.692287864510308,1.5563786167733788E-4
48502,2.3307359297416977E10,6.691246453220373,6.6922467824314396,1.4949818663237278E-4
48602,2.3355404833077972E10,6.691246453220373,6.692238556934173,1.48268894403499E-4
48702,2.3403470043705E10,6.691246453220373,6.692303250767927,1.5793732228257292E-4
48802,2.3451516246710995E10,6.691246453220373,6.692329458556453,1.6185404971284252E-4
48902,2.349956751805202E10,6.691246453220373,6.692371861244616,1.6819108847817763E-4
49002,2.354764289392601E10,6.691246453220373,6.69235696620906,1.6596504051234545E-4
49102,2.3595706062566E10,6.691246453220373,6.69237486217381,1.686395743044E-4
49202,2.3643796358346024E10,6.691246453220373,6.692362923910485,1.6685541295149875E-4
49302,2.369187997863799E10,6.691246453220373,6.692311243173991,1.5913177926752477E-4
49402,2.3739923196427982E10,6.691246453220373,6.692290205973392,1.5598779096184944E-4
49502,2.3787911310016003E10,6.691246453220373,6.692288135212886,1.5567831790318156E-4
49602,2.3836010408815994E10,6.691246453220373,6.692300430110627,1.5751577790809246E-4
49702,2.3884066519203995E10,6.691246453220373,6.6922716425928765,1.5321351256017887E-4
49802,2.3932154085381996E10,6.691246453220373,6.692289312598903,1.5585427705000978E-4
49902,2.3980213773483013E10,6.691246453220373,6.69228693086307,1.5549832904402787E-4
