Bootstraps,Error
136,92.28030801868178
137,93.57364726169016
138,88.24576912295893
139,91.75505099620761
140,87.41940087006587
141,95.14999179303042
142,90.29401182633235
143,91.35473651010172
144,91.85429166322109
145,95.08216196337055
146,95.45660111772331
147,92.63176372304223
148,94.82761132497502
149,91.22155932069636
150,90.88139221279121
151,91.0792405109328
152,91.31855893490751
153,93.30377067219602
154,92.96564325176557
155,89.92286513996252
156,92.37414559676826
157,94.58747039263743
158,90.77643010824309
159,90.45366147453288
160,88.32242118479067
161,90.25713968069012
162,93.0930143617243
163,95.73681787931764
164,92.4991355428517
165,93.8142592792698
166,90.08395209163518
167,90.34249358666337
168,97.13088709334427
169,96.04423307838859
170,96.88739543617447
171,94.63162938842676
172,92.96979694527182
173,91.97988635540916
174,97.33485861016841
175,93.76617937930857
176,90.67502108112755
177,93.94753984258233
178,92.21041264527022
179,93.41415483927423
180,91.11360382945084
181,88.54735283409279
182,89.31433930286595
183,92.0570213614098
184,95.31977675790341
185,90.47733185365556
186,90.69450364902025
187,92.88275009510785
188,88.86890150460876
189,93.15713377266063
190,95.45128722155884
191,93.30103769874539
192,92.98303162604233
193,90.54177641569284
194,92.96471917999253
195,90.81017546266526
196,93.13698096569912
197,89.4325401426688
198,90.93089109082797
199,92.27128502182175
200,91.55150790316412
201,91.03726406343209
202,92.39548062323188
203,92.52384492058388
204,94.62349421535134
205,89.79853736571991
206,93.52686081674655
207,89.43402350664343
208,91.63481964120334
209,87.94024587407425
210,88.17646549415257
211,89.4161441341407
212,93.52268834888805
213,91.81218606713493
214,95.9986954481905
215,91.89387972761965
216,96.89908662773426
217,94.03253434663493
218,96.8790510210641
219,92.32302634325605
220,91.44697841542252
221,93.75397970449553
222,91.70365353498212
223,100.66158494972115
224,95.31971948344847
225,90.86353686715066
226,91.67537587537385
227,92.18882318635511
228,89.51935066215228
229,94.219174845446
230,93.16010212897355
231,88.37839939707119
232,95.28922064197288
233,91.59229380379898
234,96.17080538379456
235,92.762279997288
236,89.50325660999455
237,93.04235425875373
238,92.223905135876
239,91.79089638997648
240,91.08626773334086
241,93.85008703961557
242,88.79253668662838
243,91.81268585823562
244,88.31846409008844
245,94.44320613266243
246,92.05553321113102
247,91.51699879196502
248,92.01377771812501
249,94.50630295376186
250,93.84040701035839
251,92.02000094616443
252,93.33845487083504
253,95.6573197879258
254,93.42721102485646
255,90.74799795578691
256,93.99999212895263
257,91.6152555197693
258,91.4319481322276
259,88.650128965707
260,91.54939583158281
261,94.4936990106619
262,93.09868489145121
263,92.69565052537881
264,91.63620415698274
265,89.19631384739333
266,91.41496302495172
267,90.94979899613952
268,91.64306698372077
269,94.49163004823814
270,94.54781384094305
271,90.79681258389463
272,90.71674794670136
273,90.08797468718043
274,90.04391668176136
275,89.72475461639218
276,92.87708457268842
277,92.97070858621831
278,89.86846326441562
279,87.95244610111757
280,90.80461333886859
281,95.91547703858654
282,93.12731813747337
283,94.31873619133712
284,89.72854880849023
285,91.2472993827683
286,91.45441628145971
287,93.71149536063022
288,92.40699628248123
289,95.8560158086946
290,91.75938306254561
291,90.37331399900334
292,93.3159976422854
293,90.9466931630682
294,90.9602663853576
295,92.48838951643238
296,91.96578405531166
297,89.3660932198148
298,89.8645428677283
299,92.43536456923049
300,96.4334056543508
301,88.99497443715379
302,94.4438970521049
303,94.71963908577061
304,93.6999368980558
305,90.33243923329982
306,90.64390541024376
307,95.66447299066581
308,95.19884370876706
309,93.69781822276758
310,89.81160018541789
311,93.56900206252448
312,90.82517512609505
313,93.38125121125564
314,94.23286936986442
315,91.99855920956297
316,91.12870626331893
317,89.23580147518034
318,90.2200035371443
319,89.35896230989911
320,93.97948039157826
321,94.31654631424723
322,94.86377587088053
323,92.90780692415969
324,90.97005352668195
325,94.31086509055136
326,93.55655298631521
327,86.78479302557103
328,91.21055369426304
329,93.34642437938348
330,94.3507445072066
331,90.76034317664939
332,92.03574522222007
333,88.27501515384756
334,96.41726992403382
335,91.59921325488686
336,95.42308080491627
337,94.71483052451386
338,91.54372594321963
339,95.01965658517364
340,92.9903415552068
341,91.82773989372554
342,92.36868544863654
343,94.82332665979199
344,91.79711735303107
345,96.13822406424008
346,93.75351010110165
347,94.10975840982441
348,92.28002081015049
349,91.27009697100728
350,91.98885884293907
351,95.57584727356577
352,89.97249862645442
353,93.45667865745676
354,89.00412921611444
355,87.04720569622963
356,90.08531598272022
357,91.08542203370317
358,91.15953983930223
359,94.94628525466425
360,90.4727730465112
361,90.51478500940323
362,92.88383350481683
363,91.89421535882136
364,91.27652689899192
365,89.20493245740566
366,92.54230175042777
367,90.1205048521126
368,89.95177433184145
369,92.99825352082155
370,93.18969265868593
371,97.12540026495034
372,90.92428992580025
373,94.16638435748705
374,95.8341830649038
375,91.4044151791422
376,93.34127005215107
377,97.20790098737605
378,90.67862140432472
379,95.00918317125469
380,96.5422725646566
381,92.39106867354108
382,89.67599476349845
383,89.34188202112735
384,92.54732573279665
385,95.24760497005494
386,89.52153252378221
387,89.69032989840892
388,92.41569884690058
389,92.54969226129549
390,96.02760250537425
391,97.05106353002732
392,89.39120275862334
393,88.92944752279598
394,92.11054161538999
395,92.60424346044567
396,95.83753161609718
397,91.91795487812182
398,89.74885487878134
399,92.91392820285432
400,87.44206963677816
401,90.12432522144803
402,85.78794448121945
403,90.07230629325478
404,93.65614243253391
405,89.34959126113816
406,89.89705547186637
407,90.66870438465027
408,92.72196223617586
409,89.39953761774055
410,90.6064812782754
411,92.94337664182152
412,90.79210492199114
413,88.75114570039324
414,96.37588913066385
415,91.7381583826695
416,87.64183499725141
417,90.19230128277002
418,90.44190531785642
419,89.5377080345305
420,92.97762922741691
421,91.50228646066952
422,92.97594972441006
423,89.00873556585607
424,90.04343530975935
425,91.40566720397777
426,86.71347296542912
427,91.0847756635681
428,92.44833741494125
429,90.32733602473962
430,91.28122903023792
431,89.53809097396888
432,90.97370219230953
433,90.2102546946632
434,93.51207781810541
435,91.98387741970873
436,90.77976357312646
437,89.61790971319817
438,94.73956191747432
439,91.50422617928079
440,92.71130298625512
441,89.16603758369573
442,92.82345798861057
443,90.76012697747477
444,88.21663568027517
445,92.80770828108469
446,88.82918460874714
447,92.10872271097223
448,95.31512963493476
449,94.36616411653088
450,93.47388377969719
451,91.62770847620656
452,95.38882312368669
453,91.40178861660625
454,96.99523752977001
455,91.69253452714727
456,94.10282787336422
457,95.08136499896789
458,92.1675080984158
459,91.0132681795168
460,96.95721904869222
461,95.28922318097055
462,92.83620977800614
463,92.70058247871376
464,92.07722632411628
465,93.68784107327053
466,93.97226904137597
467,92.64857874608892
468,91.1743472361115
469,91.6575556756646
470,92.29706025157188
471,94.68438811609549
472,91.69445219206766
473,90.44473167375776
474,90.39234953013303
475,89.853879225989
476,90.95114855135773
477,92.900167550872
478,91.10036171439546
479,92.19372714252405
480,94.48414228986567
481,92.4985211639899
482,92.59864755007398
483,93.06131265217381
484,91.70884260666428
485,88.7301760865816
486,87.0417734886623
487,92.50310045303875
488,93.34009916072138
489,91.58697319849276
490,91.08837139813258
491,92.18997449494125
492,96.59264192874828
493,89.96605600861484
494,89.16972250431354
495,92.91254516582596
496,91.68136258472352
497,93.43178267630144
498,92.53295178575411
499,95.74950934025212
500,91.84033015828624
501,88.78349104767301
502,95.07263696998723
503,89.34387327365071
504,93.08416916709751
505,92.98772076920285
506,91.4338400880005
507,93.54573341541754
508,94.46904562304492
509,96.72673365330164
510,93.24966326122264
511,88.99761755880502
512,93.63549928164896
513,91.63118095628003
514,89.19793862084724
515,88.69473433955184
516,91.20163415853065
517,90.20334060672614
518,89.35951023637693
519,90.2712911592693
520,91.2164594277919
521,94.29191146225025
522,91.20309088946985
523,89.70908191572842
524,86.79826368116422
525,94.39521591604259
526,94.40759084560528
527,92.89793813883594
528,92.76323141800717
529,89.62085842305571
530,91.88786961374963
531,92.36458604430001
532,93.25646605729936
533,96.87275273255918
534,95.44188592984527
535,90.21942177846066
536,88.79234337874956
537,93.84788427718354
538,89.54785929526224
539,90.48530389949
540,92.39528174240498
541,85.97095894560285
542,87.49147998141491
543,92.40897726260107
544,93.01361269546027
545,88.14733744818832
546,92.2353750554632
547,94.64701592944084
548,92.69352639791573
549,93.42830117804506
550,87.00471351567255
551,89.05859057881634
552,91.87143884925203
553,93.5653351862314
554,92.14774160063489
555,91.6735492991082
556,94.09994915241066
557,94.88148981692109
558,86.0608912112161
559,87.18774517249541
560,95.20113950863033
561,93.51447288535064
562,92.76322698645073
563,91.94514268132218
564,89.6798907602957
565,93.46076746935132
566,93.95075273204817
567,93.48418460765916
568,93.12514727557199
569,88.61388918982234
570,92.51142609904028
571,87.13888603958499
572,94.10813373246647
573,89.17173934538508
574,90.73357345892161
575,88.84202578133977
576,87.8995139907674
577,90.28397041717575
578,91.03968581964519
579,93.34420163605762
580,92.34731885609311
581,92.51444715181792
582,92.75096015323386
583,93.45907796370734
584,92.86405761871775
585,91.38538855994764
586,97.33113385325885
587,92.99909850598
588,94.13784344667448
589,91.82898154465346
590,90.13735475258383
591,96.25490715442686
592,89.525287120663
593,95.60929705258818
594,95.59643754617177
595,87.06372716361389
596,89.33421783104016
597,91.6705233372776
598,94.1403544858681
599,92.5242398565398
600,95.24413936225785
601,91.43588637586963
602,91.50110380842487
603,95.70243039948038
604,94.77998684874082
605,90.60869055107995
606,93.21596498193875
607,92.47244487740612
608,94.48401574730875
609,92.9391530197462
610,91.84949545235153
611,93.68578362418623
612,92.88301809980871
613,90.08643746666621
614,91.83455778323767
615,91.63299308672303
616,92.66166057179073
617,95.35727690506982
618,95.87733081946405
619,96.14491865398928
620,92.79005939840644
621,93.43003092164001
622,92.82432715140003
623,91.85742976169821
624,90.93138492064395
625,94.63935089198296
626,92.66359053052683
627,96.26707580637863
628,94.25813222562039
629,90.55645404032212
630,88.68407555003284
631,88.57291262155034
632,93.49799575066345
633,92.53402554994976
634,92.77700797492135
635,93.77621730018461
636,87.48109818598846
637,93.47013111075007
638,87.29357422802698
639,89.36573312632032
640,90.25312493849634
641,90.05402113764927
642,88.46651225625446
643,91.30464516086055
644,90.15008659216107
645,90.13273016728881
646,91.41263695262884
647,94.81089992447143
648,94.85475392845431
649,92.25838814118133
650,92.00504822177876
651,92.83781766650108
652,94.55134315965253
653,92.91848832419254
654,90.50031261617448
655,91.44926304122427
656,96.04712756402067
657,95.28253195687202
658,92.10217326583127
659,90.99390263972306
660,92.16051573407607
661,90.22285174827437
662,93.6292844251803
663,85.51780320885585
664,89.65464310788552
665,88.26891571344751
666,88.62394905414969
667,93.96361581446087
668,91.20561599164421
669,93.89132417299139
670,92.272183719419
671,90.08230237236121
672,94.97382327583921
673,90.66107781573172
674,89.16345093533462
675,92.82631177637185
676,90.12959067089331
677,88.93601285216029
678,89.74681178641936
679,88.97699584693355
680,91.61228087314173
681,89.10728334079988
682,91.00280662515718
683,91.98273998085011
684,92.69118950954339
685,90.7456051049596
686,90.90169046964105
687,95.80116349318668
688,89.04400883632024
689,93.20502629953448
690,91.16795383753663
691,90.42627936936441
692,92.76681199310953
693,91.67130923535984
694,90.85918353113013
695,95.84862297255982
696,93.04221263987634
697,91.86409809407637
698,90.07910192459727
699,89.99413964583557
700,88.94626314834801
701,87.4612715690138
702,93.75461605226955
703,92.89713880597394
704,89.98879250472177
705,91.05797736345659
706,94.1817444355168
707,93.84848233160628
708,92.93945013643985
709,92.93512658728018
710,92.17842704841513
711,90.8887815001765
712,90.99520934228708
713,92.5527837114136
714,94.40093050519098
715,93.30597075348234
716,90.2363125115972
717,92.28454345069697
718,93.63702904147009
719,90.38585745019886
720,93.87946256398793
721,94.76147830229004
722,93.10007664467334
723,96.06503076568137
724,93.34479658060829
725,93.67904838445214
726,94.31863738276803
727,90.74289808181788
728,93.34091844277853
729,90.95932742593102
730,92.23465202618014
731,90.3527416714628
732,93.92033219715046
733,93.99843347907571
734,92.0613223452332
735,92.01855646358746
736,91.70197676555044
737,94.9308799857438
738,97.32531609196295
739,95.53767653800965
740,89.24797583548644
741,88.18370318730173
742,96.81940709092018
743,91.84553477190904
744,89.75827202519447
745,93.62949007980932
746,94.137836578549
747,92.04958008865036
748,91.07654300315133
749,93.39339447984578
750,92.343016490197
751,92.63156970742972
752,93.78012489706752
753,92.72158612740175
754,92.09208913762015
755,93.20021156283683
756,91.00598660127243
757,89.25990030370735
758,90.60861982892422
759,91.21548758623972
760,92.03523231173064
761,95.43373721547104
762,93.91125347869065
763,92.94180559426474
764,92.73547450487028
765,95.81368828075665
766,91.59023197058413
767,90.53578083485768
768,92.0123492207248
769,91.87439690274363
770,92.73657091449114
771,90.90179919316859
772,90.83277522019795
773,97.31759479701624
774,92.4912128619643
775,90.17752098181917
776,90.00781333067732
777,91.21376832540629
778,91.6566536183043
779,91.2425165430384
780,87.43094829763186
781,90.69947588722658
782,93.63284024827945
783,93.37244417332454
784,92.24950133073743
785,90.73402631241804
786,90.79815348201163
787,90.2210991720573
788,94.82487646897692
789,95.13364480180223
790,91.66598857577812
791,89.31277506717197
792,89.82295238433132
793,91.01592940134498
794,91.78586252202865
795,95.6136377164108
796,95.0148930656837
797,92.15756626241219
798,90.86520024800224
799,95.5612735664936
800,95.86776829384355
801,94.06567433192369
802,95.53977560196493
803,90.44417944314861
804,90.95791268899268
805,89.16200195314916
806,93.47580539611408
807,91.06626772427798
808,91.10588148193014
809,93.31311828961093
810,91.64367185894659
811,87.8494013402254
812,92.45190072347259
813,92.47362755063413
814,90.32877760890699
815,92.63052134943932
816,90.86083865220931
817,94.13800943262284
818,92.53149808863714
819,94.53720824246514
820,90.18932935793715
821,89.29626271989405
822,92.69699617241739
823,90.92440490728069
824,94.33473370080867
825,96.55795484585052
826,91.67688600036098
827,90.534229800882
828,96.22936449535361
829,93.36833463423821
830,91.39382508060514
831,94.71978592537091
832,93.06167863832312
833,96.00485008439695
834,90.96354353612463
835,90.81228820969426
836,94.13365617097723
837,96.1743681624155
838,89.65847008756468
839,92.22973744348438
840,91.02250546044725
841,89.00179975888642
842,92.6893835046633
843,94.40956328824765
844,86.12277783483148
845,91.06037929801512
846,94.18084199690317
847,92.40474842593684
848,94.02815864863695
849,90.81399916806838
850,94.68468362197126
851,91.12750839579341
852,91.37640793237101
853,92.83273105916926
854,92.7391881237173
855,90.06322349170208
856,91.90200525876108
857,90.36314128168237
858,91.59230656186104
859,91.49880906972503
860,90.10931535324038
861,91.72850703832607
862,92.24159411686556
863,94.10938517829806
864,93.85154237909423
865,89.2772134806951
866,93.8427875885923
867,93.69063624174524
868,91.77430081984764
869,94.9391732305002
870,92.33696571431463
871,87.99099406741362
872,93.42829384268147
873,92.54308052027395
874,91.22011197420014
875,93.15669256846385
876,93.8363806897778
877,87.29920942099076
878,95.02388977058042
879,92.81660867125028
880,90.9107254642265
881,92.51142714749373
882,94.06612816174041
883,91.86606343877204
884,92.73359617065256
885,91.62234575113928
886,91.89965432147541
887,93.76401958423125
888,95.47116010324926
889,93.10153865620721
890,94.05728354300024
891,95.00099716249494
892,93.30505605523824
893,93.13604585668553
894,95.2705924579456
895,94.05813182277926
896,87.80315145911575
897,95.46234737081119
898,87.92073627748141
899,87.75752812656724
900,96.32671527495884
901,88.69860748649675
902,95.86939578063857
903,89.59500057951998
904,90.95546896408398
905,93.09707712998328
906,95.56028832392559
907,90.05304409656173
908,91.94939521150562
909,90.64926486696693
910,88.43355397893407
911,91.77231895417577
912,94.64613168062462
913,94.68426892649086
914,96.2382540080982
915,88.61063386289662
916,89.89369315394524
917,91.17584374909559
918,93.28375884423075
919,96.23027206822464
920,87.61271954035082
921,93.85925424015899
922,92.72912210962835
923,87.84940945828261
924,93.59061352424676
925,96.04519006216813
926,94.9059435899551
927,93.35347076005398
928,93.01252919359786
929,92.77655118509405
930,87.94597715184966
931,91.41395444525683
932,95.05809146520409
933,92.03299745423958
934,88.78446501044562
935,87.78749932667434
936,92.9274757770468
937,91.177632430735
938,90.97214026540529
939,92.59917630186582
940,91.1639041897874
941,92.34821929456228
942,89.550736180516
943,93.6513470588781
944,94.35739226139103
945,93.75176160965181
946,91.172355235951
947,91.78611622155537
948,90.86424283174573
949,90.67138207933576
950,92.19797904414115
951,93.20375781803511
952,90.22799922100188
953,94.30225673752486
954,86.91320575133489
955,90.40891635180816
956,89.51237870789082
957,95.2381364383372
958,90.95952974292373
959,92.09011627866799
960,91.46422820986496
961,92.74616178686776
962,92.33564657801205
963,93.39649886776873
964,91.54093500558375
965,93.53776146784513
966,93.9707748457899
967,91.02723160540691
968,91.9215295832411
969,93.4211836663782
970,91.8719130376015
971,94.72304634216125
972,93.47207532489307
973,91.78107478432577
974,86.61551904681492
975,90.9325931280039
976,93.57665349646216
977,95.32536163495023
978,91.55126936501853
979,91.2442509838807
980,91.34768266971764
981,90.61169187400102
982,91.06222989647857
983,91.91390574712672
984,93.29484493613275
985,96.60063525470198
986,92.68561768615014
987,94.48619877297064
988,94.45439207420826
989,92.68075245231243
990,91.62089697963079
991,91.18361649848704
992,88.24476790148374
993,88.36496039535933
994,92.66459206801963
995,90.03277797006315
996,93.68924647432367
997,92.5769736160074
998,90.89391816772383
999,92.02521799006728
1000,94.41982323617958
1001,89.38029674665403
1002,94.77798667472825
1003,95.14472480718351
1004,92.32085084366867
1005,91.38947602408626
1006,93.02144472148463
1007,94.7794929205649
1008,90.92776955390924
1009,90.74655049363412
1010,91.48951015957344
1011,90.41937592267007
1012,95.13427396132548
1013,92.67921732313673
1014,90.0234938291802
1015,90.05147167462273
1016,95.66659954590963
1017,87.12821991619364
1018,95.09882570833798
1019,91.82079855751465
1020,92.7030956455292
1021,94.15574961519015
1022,92.58493859147829
1023,97.07160547148702
1024,91.7210797381791
1025,95.55679090020514
1026,92.89381387269445
1027,92.90924681488328
1028,87.86771925867728
1029,89.11255110761138
1030,94.65114357579415
1031,91.64285802282126
1032,92.62187562349402
1033,92.92161888254829
1034,93.34636664998241
1035,92.25709822017352
1036,90.60955242301964
1037,91.36846540997963
1038,91.20777764099705
1039,92.75115229519055
1040,90.23340041867216
1041,94.19061472148525
1042,93.2317797500982
1043,93.1768605804343
1044,95.25526793354024
1045,92.30481517413915
1046,91.94507932688676
1047,96.22712687939925
1048,92.19743042233567
1049,93.62977427040504
1050,92.00663609816529
1051,92.0446181109592
1052,91.19208526214139
1053,98.3628593057631
1054,94.18636518045516
1055,90.02905788365196
1056,89.7218782351733
1057,95.41753306766164
1058,93.66093108212652
1059,90.40084344747586
1060,93.13379763498831
1061,91.79607962380808
1062,94.85054532204846
1063,92.05364532970125
1064,93.92704957904904
1065,89.76400850416829
1066,90.93798659743473
1067,94.14662108227992
1068,93.88253459066063
1069,89.77122783246378
1070,89.04973988269758
1071,90.9201215633036
1072,93.85607857797484
1073,88.63237120349692
1074,93.37334682624291
1075,91.21042026040857
1076,91.84964897441606
1077,93.54468442686277
1078,90.22150513980682
1079,90.81779400278245
1080,93.75445251738249
1081,89.41188941888194
1082,93.33158471572665
1083,97.23522254374204
1084,98.40696874262316
1085,94.3057807880507
1086,92.75935172355884
1087,91.12652270697416
1088,88.30933121325285
1089,92.09299569620939
1090,87.68788311616892
1091,95.59713868299042
1092,94.45725008598531
1093,94.50116069627592
1094,92.7735546956435
1095,91.31498733298466
1096,92.01826185593828
1097,92.46581684865336
1098,90.35706956929994
1099,92.61395459868478
1100,90.87181757979513
1101,93.55352947596232
1102,91.94641931326788
1103,88.73469725180647
1104,92.82305840158345
1105,90.86922403441578
1106,89.6202361769907
1107,89.64992420405731
1108,92.28055166963333
1109,93.28997699483078
1110,92.09076563221295
1111,93.63342004588974
1112,92.61967624869101
1113,92.80820409573468
1114,93.99636526611215
1115,91.22784620336982
1116,89.06881197183544
1117,96.03560987515935
1118,94.1565856018751
1119,92.41779296503184
1120,92.37837020817483
1121,93.66858486904187
1122,91.80288928176013
1123,91.82116207337052
1124,93.31448349160256
1125,96.56497921959344
1126,90.75763163477374
1127,92.38242918492507
1128,91.86556831101552
1129,88.66988820801389
1130,92.5547302758646
1131,94.50704793312761
1132,94.91444712360577
1133,92.1679635039591
1134,93.64220656877607
1135,93.29014165328346
1136,93.34346832965562
1137,94.87559878115971
1138,90.98427312126303
1139,94.22402593422942
1140,92.06023178694977
1141,87.46202078485962
1142,92.41565040650282
1143,93.87233031474334
1144,93.78097457620822
1145,94.85142718485716
1146,93.3506278265373
1147,93.16944791744136
1148,92.73675822106372
1149,94.4972762790636
1150,91.58393246090868
1151,94.72172966842159
1152,91.03990087731434
1153,93.279691657578
1154,94.65440707406687
1155,91.99129651694285
1156,93.4209047238658
1157,90.46047533064204
1158,91.85479123405503
1159,93.08543096987017
1160,92.90335615998485
1161,87.65263668307207
1162,95.93848259995626
1163,90.02871270091386
1164,93.65337754137074
1165,90.99641194894339
1166,91.52797199926626
1167,94.72611703453077
1168,91.76539862251128
1169,90.66486345737296
1170,91.04440195500663
1171,92.81747424299506
1172,89.19393349927158
1173,91.53000098121976
1174,92.72535059599741
1175,95.61825156664023
1176,92.34737942234936
1177,90.21621331689336
1178,87.72341693753611
1179,88.69724720831432
1180,93.32172438370011
1181,92.55303042146537
1182,90.74085749081848
1183,91.3157820728274
1184,92.60229147252383
1185,91.43045490530113
1186,92.97909667977646
1187,93.81430497553961
1188,91.39800933583113
1189,93.43835637998316
1190,93.02268182104456
1191,92.82493803378979
1192,93.16298763356463
1193,97.74824952790321
1194,90.77604777754223
1195,90.11814048895465
1196,90.92403681155483
1197,96.9676708371555
1198,91.78266023948429
1199,94.76015690119557
1200,89.16271949890078
1201,92.62725591154016
1202,90.87307254965178
1203,91.12045655360178
1204,90.5686272283856
1205,90.78398895459216
1206,93.38958189644559
1207,90.22956238821276
1208,92.224172751619
1209,89.42719092891632
1210,90.38700345031401
1211,95.64106369276634
1212,93.19310997281013
1213,92.64232536038722
1214,95.843550985941
1215,93.16680536711469
1216,94.23671609674182
1217,91.2374452978986
1218,93.84817323368218
1219,87.63351752805599
1220,95.01170980339862
1221,95.30544984481196
1222,92.24588177017957
1223,89.1152484200494
1224,92.20388288324202
1225,92.75446211024098
1226,90.72500462726254
1227,85.53472553455393
1228,91.24934429666128
1229,92.81348904282122
1230,94.51531141875978
1231,91.40055957661595
1232,88.07982678560568
1233,92.45736532059362
1234,90.36538776301967
1235,91.08015980143185
1236,91.5998351688526
1237,97.44706040769002
1238,90.62796561598105
1239,94.50022493414217
1240,91.7312641194426
1241,92.20530818794737
1242,92.45884347141043
1243,92.1758418871911
1244,92.4131721518084
1245,95.19580866273547
1246,91.71797066478725
1247,91.66211772425227
1248,96.47849323092214
1249,91.33314395948025
1250,91.71825266975432
1251,91.40223155948776
1252,95.52409290080698
1253,91.939885550169
1254,97.83310266546327
1255,92.2241164244906
1256,92.6390040540083
1257,89.57777269676227
1258,95.54425026867557
1259,93.82339790679038
1260,95.4892638872829
1261,90.86589257692162
1262,93.24334734030852
1263,92.72076238842504
1264,92.23063371624939
1265,91.64608521079748
1266,94.06888340794175
1267,91.75637019660073
1268,92.38132611867921
1269,98.0006482743806
1270,94.16877705280714
1271,91.39475759134436
1272,92.98243839190695
1273,95.2808911638584
1274,90.15664334632838
1275,92.39408985876243
1276,95.01965096955377
1277,87.94674939761148
1278,89.22721549650406
1279,89.6272930622579
1280,94.38327095463075
1281,92.45187596776371
1282,90.49507330035591
1283,90.52939613434123
1284,91.54589002106385
1285,94.26323854542352
1286,92.21878412712606
1287,88.6709010639207
1288,92.38127542960704
1289,92.17018493658598
1290,92.00654019488562
1291,89.55831928519122
1292,92.83463530059245
1293,90.76911674385123
1294,91.43956534900796
1295,91.79716972008008
1296,88.85094421171674
1297,93.17792774209512
1298,92.71647355077467
1299,92.90548575657745
1300,88.83357664446112
1301,89.1230312416163
1302,88.88971637149729
1303,95.1213675647787
1304,91.48621316885318
1305,95.5866452748119
1306,93.92337017897898
1307,90.99451640900874
1308,92.5299365212272
1309,96.88750551803363
1310,95.67863747747344
1311,91.75016488874303
1312,90.92130790104896
1313,92.1011598959372
1314,92.50103924922149
1315,94.41081965819382
1316,92.56962854422319
1317,94.13386150452597
1318,89.69949970590119
1319,91.2340474404109
1320,93.9401177341462
1321,89.99259742226714
1322,89.1855622830148
1323,90.86015098128897
1324,93.55099023705762
1325,90.08650182385075
1326,91.51282091904832
1327,93.9251991191713
1328,93.8613430929918
1329,94.89658265168536
1330,93.32924998491507
1331,87.89444073681581
1332,94.1630349552378
1333,90.59522977524084
1334,92.96291555805557
1335,96.0785467920428
1336,92.84464010196062
1337,94.1937808638166
1338,96.282648402875
1339,91.48336796187607
1340,93.32185044043128
1341,91.66683408229503
1342,93.14922410642045
1343,91.4125407595666
1344,88.68352787621606
1345,92.11793555077244
1346,89.58839897738005
1347,90.62100457545566
1348,89.48231277605768
1349,94.66953407456953
1350,91.0962413901668
1351,90.48737107883461
1352,92.81126680152217
1353,93.58473333097058
1354,87.66031793470903
1355,94.7941142454362
1356,92.29827697055339
1357,93.23185848356343
1358,89.3833126928885
1359,90.03360963238408
1360,93.56665392993423
1361,89.79750982973755
1362,90.91060532036965
1363,91.82964239198648
1364,94.80402371176457
1365,92.80006956021818
1366,94.18189093910586
